0,1,2,3,4,5,6,7,8,9,10,11,external_code,season,category,release_date,day,week,month,year,image_path,color,fabric,extra
0.0140845070422535,0.0140845070422535,0.0093896713615023,0.012206572769953,0.0065727699530516,0.0,0.0018779342723004,0.012206572769953,0.0197183098591549,0.0150234741784037,0.0150234741784037,0.0056338028169014,11,SS17,short sleeves,2016-12-05,0.0,0.9423076923076924,1.0,0.99851411589896,PE17/00011.png,green,angora,hem
0.0929577464788732,0.1032863849765258,0.1474178403755868,0.0488262910798122,0.0807511737089201,0.0469483568075117,0.0422535211267605,0.0535211267605633,0.0985915492957746,0.076056338028169,0.0441314553990609,0.0244131455399061,12,SS17,long sleeve,2016-12-05,0.0,0.9423076923076924,1.0,0.99851411589896,PE17/00012.png,green,acrylic,sleeve
0.0300469483568075,0.0328638497652582,0.0338028169014084,0.0159624413145539,0.0169014084507042,0.0140845070422535,0.0093896713615023,0.0140845070422535,0.0150234741784037,0.0187793427230046,0.0103286384976525,0.0065727699530516,13,SS17,long sleeve,2016-12-05,0.0,0.9423076923076924,1.0,0.99851411589896,PE17/00013.png,green,acrylic,hem
0.0075117370892018,0.0065727699530516,0.0103286384976525,0.0018779342723004,0.0065727699530516,0.0056338028169014,0.0009389671361502,0.012206572769953,0.0215962441314554,0.0169014084507042,0.0065727699530516,0.0065727699530516,14,SS17,short sleeves,2016-12-05,0.0,0.9423076923076924,1.0,0.99851411589896,PE17/00014.png,yellow,angora,hem
0.0215962441314554,0.0215962441314554,0.0169014084507042,0.0140845070422535,0.0046948356807511,0.0028169014084507,0.0018779342723004,0.0215962441314554,0.0319248826291079,0.0262910798122065,0.0140845070422535,0.0065727699530516,15,SS17,short sleeves,2016-12-05,0.0,0.9423076923076924,1.0,0.99851411589896,PE17/00015.png,green,angora,hem
0.1136150234741784,0.1389671361502347,0.0967136150234741,0.1032863849765258,0.0638497652582159,0.0338028169014084,0.0253521126760563,0.0384976525821596,0.0535211267605633,0.0657276995305164,0.0394366197183098,0.0140845070422535,16,SS17,printed,2016-12-05,0.0,0.9423076923076924,1.0,0.99851411589896,PE17/00016.png,brown,tulle,hem
0.0206572769953051,0.0338028169014084,0.028169014084507,0.0075117370892018,0.0093896713615023,0.0112676056338028,0.0093896713615023,0.0215962441314554,0.0375586854460093,0.0384976525821596,0.0169014084507042,0.0112676056338028,17,SS17,short sleeves,2016-12-05,0.0,0.9423076923076924,1.0,0.99851411589896,PE17/00017.png,red,angora,sleeveless
0.0159624413145539,0.0262910798122065,0.0197183098591549,0.0169014084507042,0.0065727699530516,0.0093896713615023,0.0046948356807511,0.0338028169014084,0.0300469483568075,0.0291079812206572,0.0103286384976525,0.0075117370892018,18,SS17,short cardigan,2016-12-06,0.1666666666666666,0.9423076923076924,1.0,0.99851411589896,PE17/00018.png,yellow,angora,hem
0.0103286384976525,0.0347417840375586,0.0253521126760563,0.0253521126760563,0.012206572769953,0.012206572769953,0.0093896713615023,0.028169014084507,0.0488262910798122,0.0384976525821596,0.012206572769953,0.0140845070422535,19,SS17,short cardigan,2016-12-06,0.1666666666666666,0.9423076923076924,1.0,0.99851411589896,PE17/00019.png,red,angora,hem
0.0291079812206572,0.0291079812206572,0.0253521126760563,0.012206572769953,0.0112676056338028,0.0093896713615023,0.0046948356807511,0.0103286384976525,0.0046948356807511,0.0103286384976525,0.0009389671361502,0.0046948356807511,20,SS17,long sleeve,2016-12-06,0.1666666666666666,0.9423076923076924,1.0,0.99851411589896,PE17/00020.png,yellow,acrylic,hem
0.0366197183098591,0.0535211267605633,0.0478873239436619,0.0291079812206572,0.0347417840375586,0.0215962441314554,0.0244131455399061,0.0150234741784037,0.0197183098591549,0.0112676056338028,0.0159624413145539,0.0093896713615023,21,SS17,long sleeve,2016-12-06,0.1666666666666666,0.9423076923076924,1.0,0.99851411589896,PE17/00021.png,grey,acrylic,sleeve
0.0253521126760563,0.0347417840375586,0.0328638497652582,0.0253521126760563,0.0197183098591549,0.0234741784037558,0.012206572769953,0.0140845070422535,0.0056338028169014,0.012206572769953,0.0075117370892018,0.0028169014084507,22,SS17,long sleeve,2016-12-06,0.1666666666666666,0.9423076923076924,1.0,0.99851411589896,PE17/00022.png,green,acrylic,sleeveless
0.0347417840375586,0.0441314553990609,0.0413145539906103,0.0413145539906103,0.0103286384976525,0.0075117370892018,0.0028169014084507,0.0093896713615023,0.0103286384976525,0.0046948356807511,0.0093896713615023,0.0018779342723004,23,SS17,miniskirt,2016-12-07,0.3333333333333333,0.9423076923076924,1.0,0.99851411589896,PE17/00023.png,black,faux leather,hem
0.0056338028169014,0.0028169014084507,0.0056338028169014,0.0018779342723004,0.0,0.0009389671361502,0.0,0.0018779342723004,0.0140845070422535,0.0065727699530516,0.0028169014084507,0.0018779342723004,24,SS17,short sleeves,2016-12-07,0.3333333333333333,0.9423076923076924,1.0,0.99851411589896,PE17/00024.png,green,angora,hem
0.0018779342723004,0.0112676056338028,0.0046948356807511,0.0056338028169014,0.0056338028169014,0.0046948356807511,0.0009389671361502,0.0075117370892018,0.0065727699530516,0.0046948356807511,0.0103286384976525,0.0028169014084507,25,SS17,solid colours,2016-12-08,0.5,0.9423076923076924,1.0,0.99851411589896,PE17/00025.png,red,tulle,hem
0.0018779342723004,0.0018779342723004,0.0018779342723004,0.0093896713615023,0.0046948356807511,0.0028169014084507,0.0,0.0056338028169014,0.0028169014084507,0.0075117370892018,0.0046948356807511,0.0018779342723004,26,SS17,solid colours,2016-12-08,0.5,0.9423076923076924,1.0,0.99851411589896,PE17/00026.png,yellow,tulle,hem
0.0046948356807511,0.0140845070422535,0.0075117370892018,0.0093896713615023,0.0028169014084507,0.0056338028169014,0.0,0.0140845070422535,0.0366197183098591,0.0215962441314554,0.0093896713615023,0.0065727699530516,27,SS17,short sleeves,2016-12-08,0.5,0.9423076923076924,1.0,0.99851411589896,PE17/00027.png,red,angora,hem
0.0009389671361502,0.0046948356807511,0.0112676056338028,0.0093896713615023,0.0028169014084507,0.0093896713615023,0.0018779342723004,0.0075117370892018,0.012206572769953,0.0075117370892018,0.0159624413145539,0.0056338028169014,28,SS17,solid colours,2016-12-09,0.6666666666666666,0.9423076923076924,1.0,0.99851411589896,PE17/00028.png,yellow,tulle,hem
0.0018779342723004,0.0413145539906103,0.0600938967136149,0.0779342723004694,0.0159624413145539,0.0018779342723004,0.0093896713615023,0.0093896713615023,0.012206572769953,0.0244131455399061,0.0159624413145539,0.0159624413145539,29,SS17,solid colours,2016-12-09,0.6666666666666666,0.9423076923076924,1.0,0.99851411589896,PE17/00029.png,red,tulle,hem
0.0018779342723004,0.0262910798122065,0.0206572769953051,0.0140845070422535,0.0018779342723004,0.0009389671361502,0.0,0.0065727699530516,0.0028169014084507,0.0065727699530516,0.0028169014084507,0.0046948356807511,30,SS17,long sleeve,2016-12-09,0.6666666666666666,0.9423076923076924,1.0,0.99851411589896,PE17/00030.png,green,tulle,hem
0.0018779342723004,0.0413145539906103,0.0328638497652582,0.0319248826291079,0.0103286384976525,0.0056338028169014,0.0065727699530516,0.0018779342723004,0.0046948356807511,0.0093896713615023,0.0093896713615023,0.0140845070422535,31,SS17,short sleeves,2016-12-10,0.8333333333333334,0.9423076923076924,1.0,0.99851411589896,PE17/00031.png,black,georgette,sleeve
0.0009389671361502,0.012206572769953,0.0150234741784037,0.0187793427230046,0.0009389671361502,0.0018779342723004,0.0009389671361502,0.0018779342723004,0.0,0.0018779342723004,0.0018779342723004,0.0056338028169014,32,SS17,trapeze dress,2016-12-10,0.8333333333333334,0.9423076923076924,1.0,0.99851411589896,PE17/00032.png,brown,lurex,hem
0.0009389671361502,0.0140845070422535,0.0150234741784037,0.0093896713615023,0.0046948356807511,0.0028169014084507,0.0009389671361502,0.0065727699530516,0.0065727699530516,0.0,0.0065727699530516,0.0009389671361502,33,SS17,sleeveless,2016-12-10,0.8333333333333334,0.9423076923076924,1.0,0.99851411589896,PE17/00033.png,grey,nice,hem
0.0009389671361502,0.0056338028169014,0.0056338028169014,0.012206572769953,0.0028169014084507,0.0009389671361502,0.0009389671361502,0.0065727699530516,0.0056338028169014,0.0,0.0065727699530516,0.0009389671361502,34,SS17,long cardigan,2016-12-10,0.8333333333333334,0.9423076923076924,1.0,0.99851411589896,PE17/00034.png,green,nice,hem
0.0009389671361502,0.0553990610328638,0.0619718309859154,0.0666666666666666,0.0328638497652582,0.0112676056338028,0.0159624413145539,0.0103286384976525,0.0140845070422535,0.0253521126760563,0.0093896713615023,0.0103286384976525,35,SS17,culottes,2016-12-10,0.8333333333333334,0.9423076923076924,1.0,0.99851411589896,PE17/00035.png,black,crepe,hem
0.0009389671361502,0.028169014084507,0.0394366197183098,0.0291079812206572,0.0159624413145539,0.012206572769953,0.0046948356807511,0.0112676056338028,0.0103286384976525,0.0150234741784037,0.0197183098591549,0.0075117370892018,36,SS17,long sleeve,2016-12-10,0.8333333333333334,0.9423076923076924,1.0,0.99851411589896,PE17/00036.png,grey,tulle,hem
0.0009389671361502,0.028169014084507,0.0431924882629108,0.0366197183098591,0.0093896713615023,0.0065727699530516,0.0009389671361502,0.0018779342723004,0.0056338028169014,0.0103286384976525,0.0056338028169014,0.0056338028169014,37,SS17,sheath dress,2016-12-11,1.0,0.9423076923076924,1.0,0.99851411589896,PE17/00037.png,black,scuba crepe,hem
0.0009389671361502,0.0525821596244131,0.0779342723004694,0.0910798122065727,0.0065727699530516,0.0093896713615023,0.0093896713615023,0.0056338028169014,0.0046948356807511,0.0140845070422535,0.0103286384976525,0.0112676056338028,38,SS17,short coat,2016-12-11,1.0,0.9423076923076924,1.0,0.99851411589896,PE17/00038.png,black,faux leather,sleeve
0.0112676056338028,0.0065727699530516,0.0009389671361502,0.0009389671361502,0.0,0.0009389671361502,0.0075117370892018,0.0093896713615023,0.0028169014084507,0.0028169014084507,0.0,0.0009389671361502,39,SS17,long cardigan,2016-12-12,0.0,0.9615384615384616,1.0,0.99851411589896,PE17/00039.png,grey,nice,sleeve
0.0140845070422535,0.0046948356807511,0.0140845070422535,0.0056338028169014,0.0056338028169014,0.0,0.0028169014084507,0.0028169014084507,0.0112676056338028,0.0028169014084507,0.0056338028169014,0.0159624413145539,40,SS17,medium coat,2016-12-12,0.0,0.9615384615384616,1.0,0.99851411589896,PE17/00040.png,black,crepe,hem
0.028169014084507,0.0422535211267605,0.0572769953051643,0.0093896713615023,0.0028169014084507,0.0028169014084507,0.0018779342723004,0.0,0.0075117370892018,0.0075117370892018,0.0046948356807511,0.0150234741784037,41,SS17,sleeveless,2016-12-12,0.0,0.9615384615384616,1.0,0.99851411589896,PE17/00041.png,brown,lurex,hem
0.0234741784037558,0.0319248826291079,0.0647887323943662,0.0009389671361502,0.0075117370892018,0.0028169014084507,0.0056338028169014,0.0018779342723004,0.0140845070422535,0.0028169014084507,0.0028169014084507,0.0028169014084507,42,SS17,doll dress,2016-12-12,0.0,0.9615384615384616,1.0,0.99851411589896,PE17/00042.png,grey,tulle,hem
0.0056338028169014,0.0169014084507042,0.0291079812206572,0.0009389671361502,0.0,0.0,0.0028169014084507,0.0018779342723004,0.0018779342723004,0.0009389671361502,0.0018779342723004,0.0046948356807511,43,SS17,solid colours,2016-12-12,0.0,0.9615384615384616,1.0,0.99851411589896,PE17/00043.png,red,tulle,hem
0.0657276995305164,0.1070422535211267,0.1183098591549295,0.0093896713615023,0.0140845070422535,0.012206572769953,0.012206572769953,0.0065727699530516,0.0187793427230046,0.012206572769953,0.0150234741784037,0.0075117370892018,44,SS17,solid colours,2016-12-13,0.1666666666666666,0.9615384615384616,1.0,0.99851411589896,PE17/00044.png,brown,tulle,racerback
0.0469483568075117,0.0647887323943662,0.0647887323943662,0.0169014084507042,0.0056338028169014,0.0056338028169014,0.0028169014084507,0.0169014084507042,0.0169014084507042,0.0065727699530516,0.0075117370892018,0.0046948356807511,45,SS17,solid colours,2016-12-13,0.1666666666666666,0.9615384615384616,1.0,0.99851411589896,PE17/00045.png,brown,tulle,sleeveless
0.012206572769953,0.0159624413145539,0.0206572769953051,0.0075117370892018,0.0,0.0018779342723004,0.0018779342723004,0.0056338028169014,0.0028169014084507,0.0075117370892018,0.0018779342723004,0.0018779342723004,46,SS17,culottes,2016-12-13,0.1666666666666666,0.9615384615384616,1.0,0.99851411589896,PE17/00046.png,black,satin cotton,racerback
0.0140845070422535,0.0112676056338028,0.0065727699530516,0.0028169014084507,0.0009389671361502,0.0009389671361502,0.0075117370892018,0.0065727699530516,0.0018779342723004,0.0018779342723004,0.0,0.0,47,SS17,sleeveless,2016-12-13,0.1666666666666666,0.9615384615384616,1.0,0.99851411589896,PE17/00047.png,grey,nice,flat
0.0328638497652582,0.0244131455399061,0.0253521126760563,0.0159624413145539,0.0075117370892018,0.0018779342723004,0.0093896713615023,0.0093896713615023,0.0075117370892018,0.0150234741784037,0.0140845070422535,0.0112676056338028,48,SS17,medium coat,2016-12-13,0.1666666666666666,0.9615384615384616,1.0,0.99851411589896,PE17/00048.png,brown,crepe,sleeve
0.0093896713615023,0.0028169014084507,0.0075117370892018,0.0018779342723004,0.0018779342723004,0.0,0.0009389671361502,0.0046948356807511,0.0,0.0046948356807511,0.0093896713615023,0.0018779342723004,49,SS17,medium coat,2016-12-13,0.1666666666666666,0.9615384615384616,1.0,0.99851411589896,PE17/00049.png,yellow,crepe,hem
0.0075117370892018,0.0215962441314554,0.0206572769953051,0.0046948356807511,0.0009389671361502,0.0028169014084507,0.0018779342723004,0.0009389671361502,0.0009389671361502,0.0009389671361502,0.0018779342723004,0.0046948356807511,50,SS17,doll dress,2016-12-14,0.3333333333333333,0.9615384615384616,1.0,0.99851411589896,PE17/00050.png,grey,tulle,hem
0.0009389671361502,0.0300469483568075,0.0469483568075117,0.0065727699530516,0.0018779342723004,0.0056338028169014,0.0056338028169014,0.0056338028169014,0.0150234741784037,0.0075117370892018,0.0056338028169014,0.0046948356807511,51,SS17,long dress,2016-12-15,0.5,0.9615384615384616,1.0,0.99851411589896,PE17/00051.png,yellow,silky satin,hem
0.0018779342723004,0.0619718309859154,0.0882629107981219,0.0262910798122065,0.0150234741784037,0.0244131455399061,0.0244131455399061,0.028169014084507,0.0976525821596244,0.0713615023474178,0.0460093896713615,0.0685446009389671,52,SS17,short sleeves,2016-12-15,0.5,0.9615384615384616,1.0,0.99851411589896,PE17/00052.png,brown,tulle,zipper
0.0075117370892018,0.0610328638497652,0.0488262910798122,0.0187793427230046,0.0169014084507042,0.012206572769953,0.0093896713615023,0.012206572769953,0.0075117370892018,0.0046948356807511,0.0103286384976525,0.0046948356807511,53,SS17,long sleeve,2016-12-15,0.5,0.9615384615384616,1.0,0.99851411589896,PE17/00053.png,black,fur,hem
0.0018779342723004,0.0159624413145539,0.0206572769953051,0.0262910798122065,0.012206572769953,0.0159624413145539,0.0140845070422535,0.0159624413145539,0.0234741784037558,0.0140845070422535,0.012206572769953,0.0056338028169014,54,SS17,solid colours,2016-12-15,0.5,0.9615384615384616,1.0,0.99851411589896,PE17/00054.png,blue,matte jersey,hem
0.0253521126760563,0.0507042253521126,0.0488262910798122,0.056338028169014,0.0291079812206572,0.0300469483568075,0.0366197183098591,0.0187793427230046,0.0328638497652582,0.0169014084507042,0.0093896713615023,0.0112676056338028,55,SS17,culottes,2016-12-15,0.5,0.9615384615384616,1.0,0.99851411589896,PE17/00055.png,yellow,scuba crepe,hem
0.0065727699530516,0.1032863849765258,0.1239436619718309,0.0384976525821596,0.0347417840375586,0.0516431924882629,0.0366197183098591,0.0525821596244131,0.0798122065727699,0.076056338028169,0.0751173708920187,0.0666666666666666,56,SS17,culottes,2016-12-16,0.6666666666666666,0.9615384615384616,1.0,0.99851411589896,PE17/00056.png,green,scuba crepe,shoulder
0.0028169014084507,0.0112676056338028,0.0291079812206572,0.0028169014084507,0.0028169014084507,0.0018779342723004,0.0065727699530516,0.0056338028169014,0.0,0.0056338028169014,0.0046948356807511,0.0093896713615023,57,SS17,short sleeves,2016-12-16,0.6666666666666666,0.9615384615384616,1.0,0.99851411589896,PE17/00057.png,grey,plisse,hem
0.0018779342723004,0.0469483568075117,0.0610328638497652,0.0215962441314554,0.0187793427230046,0.0159624413145539,0.0234741784037558,0.0140845070422535,0.0262910798122065,0.0234741784037558,0.0328638497652582,0.0338028169014084,58,SS17,long sleeve,2016-12-16,0.6666666666666666,0.9615384615384616,1.0,0.99851411589896,PE17/00058.png,black,faux leather,sleeve
0.0018779342723004,0.0187793427230046,0.0338028169014084,0.0065727699530516,0.0028169014084507,0.0009389671361502,0.0,0.0018779342723004,0.0075117370892018,0.0018779342723004,0.0065727699530516,0.0075117370892018,59,SS17,sleeveless,2016-12-16,0.6666666666666666,0.9615384615384616,1.0,0.99851411589896,PE17/00059.png,red,velvet,hem
0.0065727699530516,0.0234741784037558,0.0657276995305164,0.0159624413145539,0.0140845070422535,0.0112676056338028,0.0075117370892018,0.0140845070422535,0.0065727699530516,0.012206572769953,0.0065727699530516,0.012206572769953,60,SS17,culottes,2016-12-16,0.6666666666666666,0.9615384615384616,1.0,0.99851411589896,PE17/00060.png,black,scuba crepe,shoulder
0.0018779342723004,0.0375586854460093,0.0619718309859154,0.0197183098591549,0.0140845070422535,0.0150234741784037,0.0112676056338028,0.0197183098591549,0.0460093896713615,0.0384976525821596,0.0140845070422535,0.0206572769953051,61,SS17,long dress,2016-12-17,0.8333333333333334,0.9615384615384616,1.0,0.99851411589896,PE17/00061.png,brown,tulle,sleeve
0.0009389671361502,0.0244131455399061,0.028169014084507,0.012206572769953,0.0103286384976525,0.0103286384976525,0.0065727699530516,0.0056338028169014,0.0112676056338028,0.0093896713615023,0.0187793427230046,0.0056338028169014,62,SS17,long sleeve,2016-12-17,0.8333333333333334,0.9615384615384616,1.0,0.99851411589896,PE17/00062.png,brown,crepe,sleeve
0.0065727699530516,0.012206572769953,0.0103286384976525,0.0018779342723004,0.0,0.0,0.0,0.0009389671361502,0.0009389671361502,0.0009389671361502,0.0009389671361502,0.0,63,SS17,long sleeve,2016-12-17,0.8333333333333334,0.9615384615384616,1.0,0.99851411589896,PE17/00063.png,red,tulle,hem
0.0018779342723004,0.0384976525821596,0.0422535211267605,0.0140845070422535,0.0065727699530516,0.0093896713615023,0.0046948356807511,0.0056338028169014,0.0197183098591549,0.0140845070422535,0.0140845070422535,0.0187793427230046,64,SS17,trapeze dress,2016-12-17,0.8333333333333334,0.9615384615384616,1.0,0.99851411589896,PE17/00064.png,black,scuba crepe,strapless
0.0009389671361502,0.0150234741784037,0.0422535211267605,0.0056338028169014,0.0028169014084507,0.0028169014084507,0.0009389671361502,0.0009389671361502,0.0046948356807511,0.0065727699530516,0.0009389671361502,0.0028169014084507,65,SS17,sleeveless,2016-12-18,1.0,0.9615384615384616,1.0,0.99851411589896,PE17/00065.png,green,plisse,hem
0.0009389671361502,0.0150234741784037,0.0197183098591549,0.0,0.0028169014084507,-0.0009389671361502,0.0009389671361502,0.0028169014084507,0.0046948356807511,0.0046948356807511,0.0028169014084507,0.0103286384976525,66,SS17,doll dress,2016-12-18,1.0,0.9615384615384616,1.0,0.99851411589896,PE17/00066.png,grey,plisse,hem
0.0159624413145539,0.0197183098591549,0.0103286384976525,0.0103286384976525,0.0046948356807511,0.0028169014084507,0.0065727699530516,0.0093896713615023,0.0140845070422535,0.0234741784037558,0.0206572769953051,0.0169014084507042,67,SS17,short coat,2016-12-19,0.0,0.9807692307692308,1.0,0.99851411589896,PE17/00067.png,black,faux leather,shoulder
0.0215962441314554,0.028169014084507,0.0103286384976525,0.0150234741784037,0.0159624413145539,0.0075117370892018,0.0112676056338028,0.0610328638497652,0.056338028169014,0.0366197183098591,0.0638497652582159,0.0478873239436619,68,SS17,short coat,2016-12-19,0.0,0.9807692307692308,1.0,0.99851411589896,PE17/00068.png,red,faux leather,hem
0.0197183098591549,0.0441314553990609,0.0093896713615023,0.0065727699530516,0.0056338028169014,0.0046948356807511,0.0112676056338028,0.0291079812206572,0.0056338028169014,0.0028169014084507,0.0056338028169014,0.0112676056338028,69,SS17,long dress,2016-12-19,0.0,0.9807692307692308,1.0,0.99851411589896,PE17/00069.png,red,silky satin,hem
0.0093896713615023,0.012206572769953,0.0009389671361502,0.0018779342723004,0.0028169014084507,0.0,0.0009389671361502,0.0046948356807511,0.0009389671361502,0.0046948356807511,0.0018779342723004,0.0009389671361502,70,SS17,sleeveless,2016-12-20,0.1666666666666666,0.9807692307692308,1.0,0.99851411589896,PE17/00070.png,black,velvet,hem
0.0056338028169014,0.0103286384976525,0.0009389671361502,0.0009389671361502,0.0028169014084507,0.0018779342723004,0.0009389671361502,0.0028169014084507,0.0,0.0009389671361502,0.0046948356807511,0.0018779342723004,71,SS17,short coat,2016-12-22,0.5,0.9807692307692308,1.0,0.99851411589896,PE17/00071.png,brown,lace,strapless
0.0187793427230046,0.0159624413145539,0.0150234741784037,0.0112676056338028,0.0169014084507042,0.0244131455399061,0.0338028169014084,0.0169014084507042,0.0244131455399061,0.0140845070422535,0.0197183098591549,0.0150234741784037,72,SS17,sheath dress,2017-01-03,0.1666666666666666,0.0192307692307692,0.0833333333333333,0.9990094105993066,PE17/00072.png,yellow,lace,hem
0.0328638497652582,0.0291079812206572,0.0328638497652582,0.0244131455399061,0.0591549295774647,0.0751173708920187,0.0516431924882629,0.0610328638497652,0.1164319248826291,0.1004694835680751,0.1427230046948356,0.1107981220657277,73,SS17,sleeveless,2017-01-03,0.1666666666666666,0.0192307692307692,0.0833333333333333,0.9990094105993066,PE17/00073.png,yellow,lace,hem
0.0018779342723004,0.0704225352112676,0.1014084507042253,0.0863849765258216,0.1211267605633802,0.1511737089201878,0.0957746478873239,0.0826291079812206,0.1098591549295774,0.0910798122065727,0.0779342723004694,0.056338028169014,74,SS17,culottes,2017-01-08,1.0,0.0192307692307692,0.0833333333333333,0.9990094105993066,PE17/00074.png,brown,cotton,hem
0.0009389671361502,0.0384976525821596,0.0441314553990609,0.0319248826291079,0.0469483568075117,0.0394366197183098,0.0215962441314554,0.0291079812206572,0.0460093896713615,0.0375586854460093,0.0478873239436619,0.0469483568075117,75,SS17,culottes,2017-01-08,1.0,0.0192307692307692,0.0833333333333333,0.9990094105993066,PE17/00075.png,brown,cotton,hem
0.0300469483568075,0.0328638497652582,0.0375586854460093,0.0319248826291079,0.0384976525821596,0.0460093896713615,0.028169014084507,0.0291079812206572,0.0234741784037558,0.0215962441314554,0.0112676056338028,0.0065727699530516,76,SS17,long sleeve,2017-01-09,0.0,0.0384615384615384,0.0833333333333333,0.9990094105993066,PE17/00076.png,brown,georgette,hem
0.0075117370892018,0.0056338028169014,0.0028169014084507,0.0028169014084507,0.0065727699530516,0.0056338028169014,0.0075117370892018,0.0056338028169014,0.0046948356807511,0.0028169014084507,0.0018779342723004,0.0009389671361502,77,SS17,sheath dress,2017-01-09,0.0,0.0384615384615384,0.0833333333333333,0.9990094105993066,PE17/00077.png,brown,lace,hem
0.0028169014084507,0.0018779342723004,0.0065727699530516,0.0056338028169014,0.0093896713615023,0.0075117370892018,0.0009389671361502,0.0075117370892018,0.0056338028169014,0.0150234741784037,0.0028169014084507,0.0,78,SS17,long sleeve,2017-01-09,0.0,0.0384615384615384,0.0833333333333333,0.9990094105993066,PE17/00078.png,yellow,georgette,hem
0.0028169014084507,0.0065727699530516,0.0075117370892018,0.0075117370892018,0.012206572769953,0.0159624413145539,0.0150234741784037,0.0234741784037558,0.0197183098591549,0.0103286384976525,0.0103286384976525,0.0075117370892018,79,SS17,sleeveless,2017-01-09,0.0,0.0384615384615384,0.0833333333333333,0.9990094105993066,PE17/00079.png,yellow,lace,hem
0.0197183098591549,0.0056338028169014,0.0150234741784037,0.0187793427230046,0.0244131455399061,0.0103286384976525,0.0159624413145539,0.0159624413145539,0.0112676056338028,0.0056338028169014,0.0046948356807511,0.0056338028169014,80,SS17,short sleeves,2017-01-09,0.0,0.0384615384615384,0.0833333333333333,0.9990094105993066,PE17/00080.png,brown,nice,hem
